Sequence_ID	Locus_Tag	Chromosome	TSS_Position	Strand	Upstream_bp	Downstream_bp	Window_Size	GC_Content	UTR5_Length	Location_Type	Confidence_Sheet	Processed_Coverage	Processed_Ratio
TIGR4_SP_1794_TSS_1710000_-	SP_1794	NC_003028.3	1710000	-	60	20	81	33.33	26.0	tss_intergenic	High Confidence (TSS_100.4)	3690.0	6.39514731369151
TIGR4_SP_1798_TSS_1715663_-	SP_1798	NC_003028.3	1715663	-	60	20	81	30.86	499.0	tss_within_coding	Low Confidence (TSS_2.1)	15.0	3.0
TIGR4_SP_1799_TSS_1716332_-	SP_1799	NC_003028.3	1716332	-	60	20	81	30.86	16.0	tss_intergenic	High Confidence (TSS_100.4)	4852.0	8.46771378708551
TIGR4_SP_1800_TSS_1718198_-	SP_1800	NC_003028.3	1718198	-	60	20	81	28.4	39.0	tss_intergenic	Low Confidence (TSS_2.1)	67.0	8.375
TIGR4_SP_1806_TSS_1721022_-	SP_1806	NC_003028.3	1721022	-	60	20	81	32.1	194.0	tss_within_coding	Low Confidence (TSS_2.1)	78.0	7.09090909090909
TIGR4_SP_1807_TSS_1721477_-	SP_1807	NC_003028.3	1721477	-	60	20	81	28.4	25.0	tss_intergenic	High Confidence (TSS_100.4)	597.0	5.33035714285714
TIGR4_SP_1809_TSS_1723412_-	SP_1809	NC_003028.3	1723412	-	60	20	81	28.4	28.0	tss_within_coding	Low Confidence (TSS_2.1)	32.0	1.03225806451613
TIGR4_SP_1810_TSS_1724156_-	SP_1810	NC_003028.3	1724156	-	60	20	81	22.22	26.0	tss_intergenic	High Confidence (TSS_100.4)	1791.0	4.53417721518987
TIGR4_SP_1811_TSS_1725416_-	SP_1811	NC_003028.3	1725416	-	60	20	81	48.15	208.0	tss_within_coding	Low Confidence (TSS_2.1)	17.0	1.0625
TIGR4_SP_1812_TSS_1726589_-	SP_1812	NC_003028.3	1726589	-	60	20	81	55.56	165.0	tss_within_coding	Low Confidence (TSS_2.1)	69.0	1.11290322580645
TIGR4_SP_1813_TSS_1727075_-	SP_1813	NC_003028.3	1727075	-	60	20	81	44.44	44.0	tss_intergenic	Low Confidence (TSS_2.1)	6.0	6.0
TIGR4_SP_1814_TSS_1727902_-	SP_1814	NC_003028.3	1727902	-	60	20	81	39.51	147.0	tss_within_coding	Low Confidence (TSS_2.1)	17.0	2.125
TIGR4_SP_1815_TSS_1728917_-	SP_1815	NC_003028.3	1728917	-	60	20	81	46.91	161.0	tss_within_coding	Low Confidence (TSS_2.1)	15.0	2.14285714285714
TIGR4_SP_1816_TSS_1729460_-	SP_1816	NC_003028.3	1729460	-	60	20	81	48.15	127.0	tss_within_coding	Low Confidence (TSS_2.1)	21.0	1.23529411764706
TIGR4_SP_1817_TSS_1730959_-	SP_1817	NC_003028.3	1730959	-	60	20	81	37.04	268.0	tss_within_coding	Low Confidence (TSS_2.1)	123.0	1.17142857142857
TIGR4_T-box_TSS_1731150_-	T-box	NC_003028.3	1731150	-	60	20	81	43.21	156.0	tss_within_coding	Low Confidence (TSS_2.1)	312.0	1.05762711864407
TIGR4_R12_TSS_1731479_-	R12	NC_003028.3	1731479	-	60	20	81	43.21	39.0	tss_intergenic	Low Confidence (TSS_2.1)	6.0	2.0
TIGR4_T-box_TSS_1731988_-	T-box	NC_003028.3	1731988	-	60	20	81	34.57	233.0	tss_within_coding	Low Confidence (TSS_2.1)	13.0	1.44444444444444
TIGR4_SP_1821_TSS_1732993_-	SP_1821	NC_003028.3	1732993	-	60	20	81	19.75	25.0	tss_intergenic	Low Confidence (TSS_2.1)	594.0	2.97
TIGR4_SP_1827_TSS_1738861_-	SP_1827	NC_003028.3	1738861	-	60	20	81	30.86	41.0	tss_intergenic	Low Confidence (TSS_2.1)	22.0	2.75
TIGR4_SP_1831_TSS_1742753_-	SP_1831	NC_003028.3	1742753	-	60	20	81	24.69	142.0	tss_intergenic	Low Confidence (TSS_2.1)	10.0	3.33333333333333
TIGR4_SP_1832_TSS_1743428_-	SP_1832	NC_003028.3	1743428	-	60	20	81	35.8	379.0	tss_within_coding	Low Confidence (TSS_2.1)	13.0	1.85714285714286
TIGR4_SP_1833_TSS_1745239_-	SP_1833	NC_003028.3	1745239	-	60	20	81	25.93	47.0	tss_intergenic	Low Confidence (TSS_2.1)	11.0	1.83333333333333
TIGR4_SP_1834_TSS_1746128_-	SP_1834	NC_003028.3	1746128	-	60	20	81	37.04	426.0	tss_intergenic	Low Confidence (TSS_2.1)	10.0	2.0
TIGR4_SP_1837_TSS_1747821_-	SP_1837	NC_003028.3	1747821	-	60	20	81	48.15	246.0	tss_within_coding	Low Confidence (TSS_2.1)	66.0	1.03125
TIGR4_SP_1838_TSS_1748320_-	SP_1838	NC_003028.3	1748320	-	60	20	81	27.16	37.0	tss_intergenic	High Confidence (TSS_100.4)	5413.0	16.6553846153846
TIGR4_SP_1839_TSS_1750513_-	SP_1839	NC_003028.3	1750513	-	60	20	81	45.68	306.0	tss_within_coding	Low Confidence (TSS_2.1)	58.0	1.16
TIGR4_SP_1840_TSS_1752069_-	SP_1840	NC_003028.3	1752069	-	60	20	81	44.44	127.0	tss_within_coding	Low Confidence (TSS_2.1)	23.0	1.4375
TIGR4_SP_1841_TSS_1752744_-	SP_1841	NC_003028.3	1752744	-	60	20	81	37.04	219.0	tss_within_coding	Low Confidence (TSS_2.1)	13.0	3.25
TIGR4_SP_RS09140_TSS_1753033_-	SP_RS09140	NC_003028.3	1753033	-	60	20	81	29.63	167.0	tss_within_coding	Low Confidence (TSS_2.1)	42.0	42.0
TIGR4_SP_1844_TSS_1753079_-	SP_1844	NC_003028.3	1753079	-	60	20	81	29.63	26.0	tss_intergenic	High Confidence (TSS_100.4)	1672.0	8.23645320197044
TIGR4_SP_1849_TSS_1757648_-	SP_1849	NC_003028.3	1757648	-	60	20	81	28.4	17.0	tss_within_coding	Low Confidence (TSS_2.1)	49.0	1.06521739130435
TIGR4_SP_1850_TSS_1758448_-	SP_1850	NC_003028.3	1758448	-	60	20	81	23.46	56.0	tss_intergenic	High Confidence (TSS_100.4)	954.0	5.67857142857143
TIGR4_SP_1851_TSS_1759000_-	SP_1851	NC_003028.3	1759000	-	60	20	81	35.8	23.0	tss_intergenic	High Confidence (TSS_100.4)	176.0	8.38095238095238
TIGR4_SP_1853_TSS_1761785_-	SP_1853	NC_003028.3	1761785	-	60	20	81	25.93	59.0	tss_intergenic	Low Confidence (TSS_2.1)	18.0	9.0
TIGR4_SP_1855_TSS_1764183_-	SP_1855	NC_003028.3	1764183	-	60	20	81	43.21	202.0	tss_within_coding	Low Confidence (TSS_2.1)	127.0	1.016
TIGR4_SP_1856_TSS_1764388_-	SP_1856	NC_003028.3	1764388	-	60	20	81	29.63	53.0	tss_intergenic	Low Confidence (TSS_2.1)	740.0	3.04526748971193
TIGR4_SP_1857_TSS_1765512_-	SP_1857	NC_003028.3	1765512	-	60	20	81	30.86	34.0	tss_intergenic	Low Confidence (TSS_2.1)	7.0	7.0
TIGR4_SP_1859_TSS_1767250_-	SP_1859	NC_003028.3	1767250	-	60	20	81	23.46	136.0	tss_intergenic	High Confidence (TSS_100.4)	258.0	11.7272727272727
TIGR4_SP_1860_TSS_1769411_-	SP_1860	NC_003028.3	1769411	-	60	20	81	35.8	435.0	tss_within_coding	Low Confidence (TSS_2.1)	46.0	1.04545454545455
TIGR4_SP_1861_TSS_1769918_-	SP_1861	NC_003028.3	1769918	-	60	20	81	33.33	221.0	tss_within_coding	Low Confidence (TSS_2.1)	320.0	1.03896103896104
TIGR4_SP_1862_TSS_1770625_-	SP_1862	NC_003028.3	1770625	-	60	20	81	43.21	149.0	tss_within_coding	Low Confidence (TSS_2.1)	68.0	1.13333333333333
TIGR4_SP_1863_TSS_1770957_-	SP_1863	NC_003028.3	1770957	-	60	20	81	24.69	34.0	tss_intergenic	High Confidence (TSS_100.4)	2820.0	8.84012539184953
TIGR4_SP_1864_TSS_1771930_-	SP_1864	NC_003028.3	1771930	-	60	20	81	35.8	29.0	tss_within_coding	Low Confidence (TSS_2.1)	77.0	1.05479452054795
TIGR4_SP_1865_TSS_1773006_-	SP_1865	NC_003028.3	1773006	-	60	20	81	34.57	19.0	tss_intergenic	High Confidence (TSS_100.4)	2928.0	8.89969604863222
TIGR4_SP_1873_TSS_1779021_-	SP_1873	NC_003028.3	1779021	-	60	20	81	46.91	327.0	tss_within_coding	Low Confidence (TSS_2.1)	59.0	1.20408163265306
TIGR4_SP_1874_TSS_1779487_-	SP_1874	NC_003028.3	1779487	-	60	20	81	37.04	71.0	tss_within_coding	Low Confidence (TSS_2.1)	193.0	1.33103448275862
TIGR4_nan_TSS_1780360_-	nan	NC_003028.3	1780360	-	60	20	81	51.85	NA		Secondary TSS, Low confidence		
TIGR4_SP_1875_TSS_1780435_-	SP_1875	NC_003028.3	1780435	-	60	20	81	49.38	463.0	tss_within_coding	High Confidence (TSS_100.4)	483.0	483.0
TIGR4_SP_1876_TSS_1781145_-	SP_1876	NC_003028.3	1781145	-	60	20	81	41.98	426.0	tss_within_coding	Low Confidence (TSS_2.1)	33.0	1.1
TIGR4_SP_1877_TSS_1781632_-	SP_1877	NC_003028.3	1781632	-	60	20	81	45.68	173.0	tss_within_coding	Low Confidence (TSS_2.1)	42.0	1.5
TIGR4_SP_1878_TSS_1782017_-	SP_1878	NC_003028.3	1782017	-	60	20	81	45.68	106.0	tss_within_coding	Low Confidence (TSS_2.1)	65.0	1.25
TIGR4_SP_1879_TSS_1782766_-	SP_1879	NC_003028.3	1782766	-	60	20	81	51.85	337.0	tss_within_coding	Low Confidence (TSS_2.1)	54.0	1.0188679245283
TIGR4_SP_RS09325_TSS_1783602_-	SP_RS09325	NC_003028.3	1783602	-	60	20	81	46.91	226.0	tss_within_coding	Low Confidence (TSS_2.1)	100.0	1.01010101010101
TIGR4_SP_1881_TSS_1784266_-	SP_1881	NC_003028.3	1784266	-	60	20	81	32.1	99.0	tss_intergenic	High Confidence (TSS_100.4)	920.0	4.6
TIGR4_SP_1882_TSS_1784650_-	SP_1882	NC_003028.3	1784650	-	60	20	81	43.21	27.0	tss_intergenic	High Confidence (TSS_100.4)	11758.0	6.33854447439353
TIGR4_SP_1883_TSS_1786560_-	SP_1883	NC_003028.3	1786560	-	60	20	81	38.27	56.0	tss_intergenic	Low Confidence (TSS_2.1)	55.0	11.0
TIGR4_R7_TSS_1791431_-	R7	NC_003028.3	1791431	-	60	20	81	46.91	351.0	tss_within_coding	Low Confidence (TSS_2.1)	173.0	1.0679012345679
TIGR4_SP_1887_TSS_1792196_-	SP_1887	NC_003028.3	1792196	-	60	20	81	44.44	170.0	tss_within_coding	Low Confidence (TSS_2.1)	49.0	1.02083333333333
TIGR4_SP_1888_TSS_1793229_-	SP_1888	NC_003028.3	1793229	-	60	20	81	39.51	125.0	tss_within_coding	Low Confidence (TSS_2.1)	99.0	1.62295081967213
TIGR4_SP_1889_TSS_1794219_-	SP_1889	NC_003028.3	1794219	-	60	20	81	50.62	180.0	tss_within_coding	Low Confidence (TSS_2.1)	27.0	2.25
TIGR4_SP_1890_TSS_1795726_-	SP_1890	NC_003028.3	1795726	-	60	20	81	38.27	191.0	tss_within_coding	Low Confidence (TSS_2.1)	108.0	1.08
TIGR4_SP_1891_TSS_1797615_-	SP_1891	NC_003028.3	1797615	-	60	20	81	23.46	34.0	tss_intergenic	High Confidence (TSS_100.4)	6090.0	23.5135135135135
TIGR4_SP_1893_TSS_1799506_-	SP_1893	NC_003028.3	1799506	-	60	20	81	27.16	47.0	tss_within_coding	Low Confidence (TSS_2.1)	899.0	3.71487603305785
TIGR4_SP_1894_TSS_1801386_-	SP_1894	NC_003028.3	1801386	-	60	20	81	40.74	347.0	tss_within_coding	Low Confidence (TSS_2.1)	30.0	1.875
TIGR4_SP_RS09410_TSS_1801844_-	SP_RS09410	NC_003028.3	1801844	-	60	20	81	43.21	454.0	tss_within_coding	Low Confidence (TSS_2.1)	25.0	1.13636363636364
TIGR4_SP_1896_TSS_1803470_-	SP_1896	NC_003028.3	1803470	-	60	20	81	44.44	336.0	tss_within_coding	Low Confidence (TSS_2.1)	26.0	1.18181818181818
TIGR4_SP_1897_TSS_1804414_-	SP_1897	NC_003028.3	1804414	-	60	20	81	33.33	31.0	tss_intergenic	Low Confidence (TSS_2.1)	40.0	1.25
TIGR4_SP_1898_TSS_1806698_-	SP_1898	NC_003028.3	1806698	-	60	20	81	32.1	61.0	tss_intergenic	Low Confidence (TSS_2.1)	14.0	1.4
TIGR4_SP_2256_TSS_1809031_-	SP_2256	NC_003028.3	1809031	-	60	20	81	56.79	4.0	tss_intergenic	High Confidence (TSS_100.4)	2011.0	2011.0
TIGR4_SP_2254_TSS_1809218_-	SP_2254	NC_003028.3	1809218	-	60	20	81	48.15	388.0	tss_within_coding	Low Confidence (TSS_2.1)	148.0	1.28695652173913
TIGR4_SP_2255_TSS_1809307_-	SP_2255	NC_003028.3	1809307	-	60	20	81	60.49	371.0	tss_within_coding	Low Confidence (TSS_2.1)	19.0	1.58333333333333
TIGR4_SP_2261_TSS_1809473_-	SP_2261	NC_003028.3	1809473	-	60	20	81	45.68	16.0	tss_intergenic	High Confidence (TSS_100.4)	977.0	977.0
TIGR4_SP_2258_TSS_1809538_-	SP_2258	NC_003028.3	1809538	-	60	20	81	50.62	330.0	tss_within_coding	Low Confidence (TSS_2.1)	13.0	1.18181818181818
TIGR4_SP_2263_TSS_1809649_-	SP_2263	NC_003028.3	1809649	-	60	20	81	64.2	8.0	tss_intergenic	High Confidence (TSS_100.4)	1012.0	1012.0
TIGR4_SP_2260_TSS_1809779_-	SP_2260	NC_003028.3	1809779	-	60	20	81	44.44	400.0	tss_within_coding	Low Confidence (TSS_2.1)	16.0	2.28571428571429
TIGR4_SP_2262_TSS_1809954_-	SP_2262	NC_003028.3	1809954	-	60	20	81	41.98	407.0	tss_within_coding	Low Confidence (TSS_2.1)	31.0	1.24
TIGR4_SP_2264_TSS_1810093_-	SP_2264	NC_003028.3	1810093	-	60	20	81	56.79	372.0	tss_within_coding	Low Confidence (TSS_2.1)	712.0	1.06906906906907
TIGR4_SP_2265_TSS_1810170_-	SP_2265	NC_003028.3	1810170	-	60	20	81	56.79	354.0	tss_within_coding	Low Confidence (TSS_2.1)	1012.0	1.16994219653179
TIGR4_SP_2266_TSS_1810286_-	SP_2266	NC_003028.3	1810286	-	60	20	81	33.33	370.0	tss_within_coding	Low Confidence (TSS_2.1)	1842.0	1.64317573595004
TIGR4_SP_2267_TSS_1810416_-	SP_2267	NC_003028.3	1810416	-	60	20	81	44.44	422.0	tss_within_coding	Low Confidence (TSS_2.1)	37.0	2.64285714285714
TIGR4_SP_2268_TSS_1810481_-	SP_2268	NC_003028.3	1810481	-	60	20	81	40.74	390.0	tss_within_coding	Low Confidence (TSS_2.1)	322.0	2.0379746835443
TIGR4_SP_2269_TSS_1810519_-	SP_2269	NC_003028.3	1810519	-	60	20	81	48.15	353.0	tss_within_coding	Low Confidence (TSS_2.1)	42.0	1.90909090909091
TIGR4_SP_rrnaD5S_TSS_1810592_-	SP_rrnaD5S	NC_003028.3	1810592	-	60	20	81	55.56	306.0	tss_within_coding	Low Confidence (TSS_2.1)	100.0	1.51515151515152
TIGR4_SP_rrnaD23S_TSS_1813354_-	SP_rrnaD23S	NC_003028.3	1813354	-	60	20	81	40.74	89.0	tss_intergenic	Low Confidence (TSS_2.1)	16626.0	1.68877602844083
TIGR4_SP_2270_TSS_1813863_-	SP_2270	NC_003028.3	1813863	-	60	20	81	50.62	402.0	tss_within_coding	Low Confidence (TSS_2.1)	1506.0	2.02691790040377
TIGR4_nan_TSS_1815168_-	nan	NC_003028.3	1815168	-	60	20	81	37.04	NA		Secondary TSS, Low confidence		
TIGR4_SP_rrnaD16S_TSS_1815208_-	SP_rrnaD16S	NC_003028.3	1815208	-	60	20	81	32.1	151.0	tss_intergenic	High Confidence (TSS_100.4)	4284.0	37.9115044247788
TIGR4_SP_2271_TSS_1815401_-	SP_2271	NC_003028.3	1815401	-	60	20	81	23.46	18.0	tss_intergenic	High Confidence (TSS_100.4)	14622.0	86.0117647058824
TIGR4_SP_1901_TSS_1816800_-	SP_1901	NC_003028.3	1816800	-	60	20	81	28.4	0.0	tss_intergenic	High Confidence (TSS_100.4)	675.0	8.76623376623377
TIGR4_SP_1906_TSS_1822172_-	SP_1906	NC_003028.3	1822172	-	60	20	81	48.15	188.0	tss_within_coding	Low Confidence (TSS_2.1)	223.0	1.03240740740741
TIGR4_SP_1907_TSS_1822344_-	SP_1907	NC_003028.3	1822344	-	60	20	81	30.86	60.0	tss_intergenic	Low Confidence (TSS_2.1)	126.0	1.5
TIGR4_SP_1908_TSS_1822849_-	SP_1908	NC_003028.3	1822849	-	60	20	81	25.93	14.0	tss_intergenic	Low Confidence (TSS_2.1)	45.0	11.25
TIGR4_SP_1909_TSS_1823690_-	SP_1909	NC_003028.3	1823690	-	60	20	81	45.68	16.0	tss_intergenic	Low Confidence (TSS_2.1)	71.0	1.69047619047619
TIGR4_SP_1910_TSS_1824602_-	SP_1910	NC_003028.3	1824602	-	60	20	81	40.74	260.0	tss_within_coding	Low Confidence (TSS_2.1)	144.0	1.2
TIGR4_SP_1911_TSS_1824964_-	SP_1911	NC_003028.3	1824964	-	60	20	81	33.33	289.0	tss_within_coding	High Confidence (TSS_100.4)	148.0	8.22222222222222
TIGR4_SP_1914_TSS_1826562_-	SP_1914	NC_003028.3	1826562	-	60	20	81	43.21	228.0	tss_within_coding	Low Confidence (TSS_2.1)	40.0	1.02564102564103
TIGR4_SP_1915_TSS_1826800_-	SP_1915	NC_003028.3	1826800	-	60	20	81	35.8	14.0	tss_intergenic	High Confidence (TSS_100.4)	1217.0	1217.0
TIGR4_SP_1917_TSS_1827778_-	SP_1917	NC_003028.3	1827778	-	60	20	81	33.33	16.0	tss_intergenic	High Confidence (TSS_100.4)	210.0	5.67567567567568
TIGR4_SP_1920_TSS_1830188_-	SP_1920	NC_003028.3	1830188	-	60	20	81	25.93	13.0	tss_intergenic	Low Confidence (TSS_2.1)	2.0	2.0
TIGR4_SP_1921_TSS_1830694_-	SP_1921	NC_003028.3	1830694	-	60	20	81	48.15	411.0	tss_within_coding	Low Confidence (TSS_2.1)	485.0	1.22784810126582
TIGR4_SP_1922_TSS_1831044_-	SP_1922	NC_003028.3	1831044	-	60	20	81	23.46	29.0	tss_intergenic	High Confidence (TSS_100.4)	6049.0	13.265350877193
TIGR4_trn0883_TSS_1831753_-	trn0883	NC_003028.3	1831753	-	60	20	81	32.1	53.0	tss_within_coding	Low Confidence (TSS_2.1)	55.0	1.0377358490566
TIGR4_trn0884_TSS_1832009_-	trn0884	NC_003028.3	1832009	-	60	20	81	45.68	214.0	tss_within_coding	Low Confidence (TSS_2.1)	136.0	1.10569105691057
TIGR4_SP_1923_TSS_1833581_-	SP_1923	NC_003028.3	1833581	-	60	20	81	39.51	270.0	tss_within_coding	Low Confidence (TSS_2.1)	293.0	1.05776173285199
TIGR4_SP_1924_TSS_1833741_-	SP_1924	NC_003028.3	1833741	-	60	20	81	40.74	9.0	tss_within_coding	Low Confidence (TSS_2.1)	422.0	1.01442307692308
TIGR4_SP_1925_TSS_1834620_-	SP_1925	NC_003028.3	1834620	-	60	20	81	48.15	287.0	tss_within_coding	Low Confidence (TSS_2.1)	102.0	1.0625
TIGR4_SP_1926_TSS_1834832_-	SP_1926	NC_003028.3	1834832	-	60	20	81	22.22	28.0	tss_intergenic	High Confidence (TSS_100.4)	3694.0	4.41866028708134
TIGR4_SP_1933_TSS_1838701_-	SP_1933	NC_003028.3	1838701	-	60	20	81	29.63	375.0	tss_intergenic	Low Confidence (TSS_2.1)	8.0	1.14285714285714
TIGR4_SP_1934_TSS_1839186_-	SP_1934	NC_003028.3	1839186	-	60	20	81	41.98	27.0	tss_intergenic	Low Confidence (TSS_2.1)	13.0	2.6
TIGR4_SP_RS09730_TSS_1840069_-	SP_RS09730	NC_003028.3	1840069	-	60	20	81	22.22	134.0	tss_within_coding	Low Confidence (TSS_2.1)	38.0	3.16666666666667
TIGR4_SP_1936_TSS_1840444_-	SP_1936	NC_003028.3	1840444	-	60	20	81	54.32	397.0	tss_within_coding	Low Confidence (TSS_2.1)	24.0	1.5
TIGR4_SP_1937_TSS_1841611_-	SP_1937	NC_003028.3	1841611	-	60	20	81	23.46	59.0	tss_intergenic	High Confidence (TSS_100.4)	3293.0	4.00121507
TIGR4_SP_1939_TSS_1843107_-	SP_1939	NC_003028.3	1843107	-	60	20	81	35.8	0.0	tss_intergenic	Low Confidence (TSS_2.1)	74.0	6.16666666666667
TIGR4_SP_RS12455_TSS_1843575_-	SP_RS12455	NC_003028.3	1843575	-	60	20	81	41.98	247.0	tss_within_coding	Low Confidence (TSS_2.1)	51.0	1.75862068965517
TIGR4_SP_1940_TSS_1844613_-	SP_1940	NC_003028.3	1844613	-	60	20	81	33.33	34.0	tss_intergenic	High Confidence (TSS_100.4)	5917.0	7.1289156626506
TIGR4_SP_1941_TSS_1846198_-	SP_1941	NC_003028.3	1846198	-	60	20	81	32.1	308.0	tss_within_coding	Low Confidence (TSS_2.1)	47.0	1.09302325581395
TIGR4_SP_1942_TSS_1847267_-	SP_1942	NC_003028.3	1847267	-	60	20	81	37.04	276.0	tss_within_coding	Low Confidence (TSS_2.1)	369.0	1.01652892561983
TIGR4_SP_1943_TSS_1847556_-	SP_1943	NC_003028.3	1847556	-	60	20	81	37.04	39.0	tss_within_coding	Low Confidence (TSS_2.1)	60.0	1.09090909090909
TIGR4_SP_1944_TSS_1847950_-	SP_1944	NC_003028.3	1847950	-	60	20	81	24.69	0.0	tss_intergenic	High Confidence (TSS_100.4)	2017.0	14.1048951048951
TIGR4_SP_1945_TSS_1848673_-	SP_1945	NC_003028.3	1848673	-	60	20	81	35.8	17.0	tss_intergenic	Low Confidence (TSS_2.1)	11.0	11.0
TIGR4_SP_RS12460_TSS_1849302_-	SP_RS12460	NC_003028.3	1849302	-	60	20	81	37.04	378.0	tss_within_coding	Low Confidence (TSS_2.1)	21.0	1.4
TIGR4_SP_1946_TSS_1849930_-	SP_1946	NC_003028.3	1849930	-	60	20	81	19.75	28.0	tss_intergenic	High Confidence (TSS_100.4)	3114.0	7.57664233576642
TIGR4_SP_1959_TSS_1862559_-	SP_1959	NC_003028.3	1862559	-	60	20	81	35.8	25.0	tss_intergenic	High Confidence (TSS_100.4)	723.0	5.69291338582677
TIGR4_SP_1960_TSS_1866311_-	SP_1960	NC_003028.3	1866311	-	60	20	81	33.33	16.0	tss_intergenic	Low Confidence (TSS_2.1)	166.0	1.03105590062112
TIGR4_SP_1961_TSS_1870173_-	SP_1961	NC_003028.3	1870173	-	60	20	81	35.8	207.0	tss_within_coding	Low Confidence (TSS_2.1)	61.0	1.0
TIGR4_Lacto-rpoB_TSS_1870213_-	Lacto-rpoB	NC_003028.3	1870213	-	60	20	81	33.33	4.0	tss_intergenic	Low Confidence (TSS_2.1)	13077.0	3.73308592634884
TIGR4_SP_1963_TSS_1872006_-	SP_1963	NC_003028.3	1872006	-	60	20	81	23.46	25.0	tss_intergenic	High Confidence (TSS_100.4)	4610.0	6.32373113854595
TIGR4_srn435_TSS_1872568_-	srn435	NC_003028.3	1872568	-	60	20	81	46.91	422.0	tss_within_coding	Low Confidence (TSS_2.1)	26.0	26.0
TIGR4_SP_1964_TSS_1873251_-	SP_1964	NC_003028.3	1873251	-	60	20	81	45.68	217.0	tss_within_coding	Low Confidence (TSS_2.1)	26.0	1.0
TIGR4_SP_1965_TSS_1873611_-	SP_1965	NC_003028.3	1873611	-	60	20	81	41.98	344.0	tss_within_coding	Low Confidence (TSS_2.1)	109.0	1.23863636363636
TIGR4_SP_RS09885_TSS_1874791_-	SP_RS09885	NC_003028.3	1874791	-	60	20	81	30.86	0.0	tss_intergenic	High Confidence (TSS_100.4)	4457.0	8.13321167883212
TIGR4_SP_1967_TSS_1875944_-	SP_1967	NC_003028.3	1875944	-	60	20	81	39.51	58.0	tss_within_coding	Low Confidence (TSS_2.1)	28.0	2.54545454545455
TIGR4_SP_1968_TSS_1876474_-	SP_1968	NC_003028.3	1876474	-	60	20	81	38.27	116.0	tss_within_coding	Low Confidence (TSS_2.1)	70.0	1.04477611940298
TIGR4_SP_1969_TSS_1876887_-	SP_1969	NC_003028.3	1876887	-	60	20	81	33.33	0.0	tss_intergenic	High Confidence (TSS_100.4)	2078.0	6.14792899408284
TIGR4_SP_1970_TSS_1877967_-	SP_1970	NC_003028.3	1877967	-	60	20	81	23.46	23.0	tss_intergenic	Low Confidence (TSS_2.1)	3336.0	3.71492204899777
TIGR4_SP_1972_TSS_1878768_-	SP_1972	NC_003028.3	1878768	-	60	20	81	29.63	29.0	tss_intergenic	High Confidence (TSS_100.4)	1157.0	4.84100418410042
TIGR4_SP_1973_TSS_1879535_-	SP_1973	NC_003028.3	1879535	-	60	20	81	30.86	0.0	tss_intergenic	High Confidence (TSS_100.4)	1754.0	7.04417670682731
TIGR4_SP_1976_TSS_1881748_-	SP_1976	NC_003028.3	1881748	-	60	20	81	28.4	28.0	tss_intergenic	High Confidence (TSS_100.4)	2173.0	5.45979899497487
TIGR4_SP_1978_TSS_1883416_-	SP_1978	NC_003028.3	1883416	-	60	20	81	45.68	320.0	tss_within_coding	High Confidence (TSS_100.4)	115.0	115.0
TIGR4_SP_1979_TSS_1884186_-	SP_1979	NC_003028.3	1884186	-	60	20	81	22.22	196.0	tss_within_coding	High Confidence (TSS_100.4)	1992.0	8.97297297297297
TIGR4_SP_1980_TSS_1885401_-	SP_1980	NC_003028.3	1885401	-	60	20	81	45.68	203.0	tss_within_coding	Low Confidence (TSS_2.1)	72.0	1.04347826086957
TIGR4_SP_1981_TSS_1886519_-	SP_1981	NC_003028.3	1886519	-	60	20	81	34.57	33.0	tss_intergenic	Low Confidence (TSS_2.1)	56.0	1.27272727272727
TIGR4_SP_1982_TSS_1887161_-	SP_1982	NC_003028.3	1887161	-	60	20	81	44.44	53.0	tss_within_coding	Low Confidence (TSS_2.1)	177.0	1.19594594594595
TIGR4_SP_1983_TSS_1887942_-	SP_1983	NC_003028.3	1887942	-	60	20	81	44.44	215.0	tss_within_coding	Low Confidence (TSS_2.1)	83.0	1.10666666666667
TIGR4_SP_1984_TSS_1888750_-	SP_1984	NC_003028.3	1888750	-	60	20	81	45.68	134.0	tss_within_coding	Low Confidence (TSS_2.1)	54.0	1.0
TIGR4_SP_1985_TSS_1889514_-	SP_1985	NC_003028.3	1889514	-	60	20	81	28.4	24.0	tss_intergenic	High Confidence (TSS_100.4)	1504.0	6.51082251082251
TIGR4_SP_1987_TSS_1890785_-	SP_1987	NC_003028.3	1890785	-	60	20	81	35.8	222.0	tss_within_coding	Low Confidence (TSS_2.1)	244.0	1.01666666666667
TIGR4_SP_1988_TSS_1892695_-	SP_1988	NC_003028.3	1892695	-	60	20	81	30.86	88.0	tss_within_coding	High Confidence (TSS_100.4)	958.0	5.84146341463415
TIGR4_SpR08_sRNA_TSS_1892726_-	SpR08_sRNA	NC_003028.3	1892726	-	60	20	81	29.63	9.0	tss_intergenic	Low Confidence (TSS_2.1)	14.0	1.07692307692308
TIGR4_SP_1989_TSS_1893873_-	SP_1989	NC_003028.3	1893873	-	60	20	81	49.38	110.0	tss_within_coding	Low Confidence (TSS_2.1)	48.0	1.2972972972973
TIGR4_SP_1990_TSS_1894577_-	SP_1990	NC_003028.3	1894577	-	60	20	81	44.44	182.0	tss_within_coding	Low Confidence (TSS_2.1)	18.0	1.05882352941176
TIGR4_SP_1991_TSS_1895188_-	SP_1991	NC_003028.3	1895188	-	60	20	81	40.74	20.0	tss_intergenic	High Confidence (TSS_100.4)	4863.0	8.09151414309484
